57fa4990bceba61ec00018d0,Longdhu,Rangamati,TRUE
57f1e911bceba61844001010,Lakhai,Habigonj,TRUE
57fa3a00bceba61194004525,Narsingdi Model,Narsingdi,TRUE
57fa4f7abceba61ec00018ef,Brammanpara,Cumilla,TRUE
57f1e9c0bceba61844001019,Biswamvorpur,Sunamgonj,TRUE
57fb4c64bceba6163800630d,Motbaria,Pirojpur,TRUE
57fa3b5dbceba61194004529,Manohordi,Narsingdi,TRUE
57fa539ebceba61ec0001903,Faridgonj,Chandpur,TRUE
57f1ea8fbceba61844001024,Rajnagor,Moulabhibazar,TRUE
57fa3be1bceba6119400452a,Palash,Narsingdi,TRUE
57fa5848bceba61ec0001912,Ramgoti,Laxmipur,TRUE
57fa3b1fbceba61194004527,Shibpur Model,Narsingdi,TRUE
57fa3d7dbceba61194004532,Kuliarchar,Kishoregonj,TRUE
57fa5bcdbceba61ec8007425,Porshuram,Feni,TRUE
57fa49b3bceba61ec00018d2,Jurachari,Rangamati,TRUE
57fa3f8bbceba6119400453a,Kashiani,Gopalgonj,TRUE
57fb1331bceba61c180010e9,Guradashpur,Natore,TRUE
57fa3fb6bceba6119400453c,Tungipara,Gopalgonj,TRUE
57fa4ad8bceba61ec00018d7,Thanchi,Bandarban,TRUE
57fb1a13bceba61c180010fa,Manda,Naogaon,TRUE
57fa44ecbceba61ec00018ba,Sitakunda,Chittagong,TRUE
57fa4b08bceba61ec00018d9,Ali Kadam,Bandarban,TRUE
57fb1b42bceba60a90005a48,Tarash,Sirajgonj,TRUE
57fa46bdbceba61ec00018c5,Satkania,Chittagong,TRUE
57fa4cdfbceba61ec00018dc,Dighinala,Khagrachari,TRUE
57fb1d40bceba60a90005a53,Chatmahor,Pabna,TRUE
57fa4a74bceba61ec00018d4,Sadar,Bandarban,TRUE
57fa4cf4bceba61ec00018dd,Panchari,Khagrachari,TRUE
57fb268cbceba60a90005a6c,Kolaroa,Satkhira,TRUE
57fa52a9bceba61ec00018fb,Akhaura,Brahmmanbaria,TRUE
57fa4d2fbceba61ec00018e0,Guimara,Khagrachari,TRUE
57fb27aabceba60a90005a78,Ovoynogor,Jessore,TRUE
57fa54c2bceba61ec000190c,Kobirhat,Noakhali,TRUE
57fa5234bceba61ec00018f6,Sarail,Brahmmanbaria,TRUE
57fb2b30bceba60a90005a80,Jhenaidah,Jhenaidah,TRUE
